pre_root_id,post_root_id,neuropil,syn_count,nt_type
720575940622994323,720575940624202424,SMP_R,1.0,GLUT
720575940629066087,720575940618763569,SMP_R,2.0,ACH
720575940616950161,720575940629470736,SMP_R,5.0,GLUT
720575940616913339,720575940636381673,SMP_R,7.0,GLUT
720575940628531473,720575940612246490,SMP_R,5.0,GLUT
720575940621164720,720575940630864847,SMP_R,2.0,DA
720575940620324079,720575940643849764,SMP_R,6.0,GLUT
720575940620258913,720575940623889421,SMP_R,5.0,ACH
720575940619863125,720575940609803384,SMP_R,6.0,GABA
720575940612281842,720575940612734066,SMP_R,2.0,ACH
720575940615918593,720575940623082665,SMP_R,4.0,ACH
720575940637098352,720575940640793251,SMP_R,4.0,GABA
720575940624183591,720575940608278620,SMP_R,6.0,ACH
720575940631098947,720575940618348357,SMP_R,10.0,GLUT
720575940611570990,720575940615126578,SMP_R,15.0,GLUT
720575940615799308,720575940628455942,SMP_R,5.0,ACH
720575940639242303,720575940614296844,SMP_R,8.0,ACH
720575940636992368,720575940617306717,SMP_R,15.0,GABA
720575940629539628,720575940640596213,SMP_R,13.0,GABA
720575940631745367,720575940617691170,SMP_R,2.0,DA
720575940627632745,720575940636997744,SMP_R,9.0,ACH
720575940621440280,720575940619880326,SMP_R,7.0,GLUT
720575940637676870,720575940634274458,SMP_R,23.0,GLUT
720575940619863125,720575940622047514,SMP_R,15.0,GABA
720575940614867119,720575940627357457,SMP_R,4.0,ACH
720575940632717408,720575940621044348,SMP_R,5.0,GLUT
720575940611738035,720575940611456661,SMP_R,6.0,GABA
720575940629846265,720575940619434712,SMP_R,2.0,GLUT
720575940610073412,720575940635507960,SMP_R,3.0,GLUT
720575940621761612,720575940623960563,SMP_R,12.0,ACH
720575940611619299,720575940606664894,SMP_R,19.0,GLUT
720575940637098352,720575940629908540,SMP_R,9.0,GABA
720575940603117996,720575940620802836,SMP_R,29.0,GLUT
720575940628530961,720575940638096499,SMP_R,7.0,ACH
720575940639434611,720575940634356831,SMP_R,3.0,GABA
720575940637647950,720575940628510480,SMP_R,28.0,GABA
720575940613583001,720575940625163139,SMP_R,4.0,GABA
720575940630644727,720575940632776808,SMP_R,1.0,GABA
720575940632802785,720575940622219190,SMP_R,16.0,ACH
720575940634057884,720575940625777594,SMP_R,5.0,ACH
720575940621525673,720575940625375240,SMP_R,10.0,GLUT
720575940630506358,720575940624323592,SMP_R,3.0,ACH
720575940631599244,720575940624465702,SMP_R,9.0,GLUT
720575940631275050,720575940611675634,SMP_R,27.0,ACH
720575940622540179,720575940631488839,SMP_R,5.0,GLUT
720575940629346122,720575940621031693,SMP_R,4.0,ACH
720575940613598105,720575940621457690,SMP_R,6.0,ACH
720575940636137079,720575940638097717,SMP_R,6.0,GLUT
720575940630815059,720575940636381673,SMP_R,7.0,GLUT
720575940633275999,720575940608822226,SMP_R,7.0,GLUT
720575940624382695,720575940622506022,SMP_R,39.0,GLUT
720575940628289103,720575940632842963,SMP_R,4.0,GLUT
720575940627042130,720575940608029707,SMP_R,7.0,GLUT
720575940630059520,720575940624889232,SMP_R,22.0,ACH
720575940635565175,720575940621457690,SMP_R,111.0,GLUT
720575940624065279,720575940625349925,SMP_R,1.0,GLUT
720575940632311115,720575940629339690,SMP_R,3.0,ACH
720575940623231527,720575940640205952,SMP_R,6.0,ACH
720575940632998028,720575940623464316,SMP_R,40.0,GLUT
720575940610964946,720575940617630182,SMP_R,5.0,GABA
720575940617063963,720575940619766869,SMP_R,5.0,ACH
720575940619667541,720575940617938334,SMP_R,9.0,ACH
720575940622965944,720575940639697827,SMP_R,4.0,ACH
720575940619419457,720575940622860426,SMP_R,6.0,GLUT
720575940621656541,720575940621457690,SMP_R,82.0,GABA
720575940631103744,720575940615780714,SMP_R,10.0,ACH
720575940627008954,720575940619754699,SMP_R,11.0,GABA
720575940616950161,720575940633593804,SMP_R,6.0,GLUT
720575940622192822,720575940628455942,SMP_R,4.0,ACH
720575940616045497,720575940625334970,SMP_R,7.0,ACH
720575940607001045,720575940630840493,SMP_R,8.0,GLUT
720575940631651128,720575940616762585,SMP_R,1.0,GLUT
720575940616265077,720575940631989473,SMP_R,13.0,GLUT
720575940624834366,720575940649828473,SMP_R,5.0,GLUT
720575940629457452,720575940620032123,SMP_R,8.0,GLUT
720575940623909390,720575940634274458,SMP_R,11.0,GABA
720575940624606758,720575940619419457,SMP_R,17.0,GLUT
720575940639626310,720575940617532089,SMP_R,1.0,ACH
720575940619960630,720575940628215558,SMP_R,7.0,GLUT
720575940620973848,720575940622997453,SMP_R,2.0,ACH
720575940625349925,720575940616071563,SMP_R,2.0,GABA
720575940614600879,720575940610318450,SMP_R,15.0,GLUT
720575940639420032,720575940612760994,SMP_R,9.0,ACH
720575940617425593,720575940612572131,SMP_R,5.0,ACH
720575940608604484,720575940620324079,SMP_R,12.0,ACH
720575940624156139,720575940646160948,SMP_R,2.0,GLUT
720575940621457690,720575940630765253,SMP_R,5.0,ACH
720575940626586823,720575940621164720,SMP_R,1.0,ACH
720575940606334338,720575940623796272,SMP_R,5.0,ACH
720575940627062424,720575940629786998,SMP_R,16.0,GLUT
720575940607155890,720575940618715550,SMP_R,16.0,ACH
720575940619899668,720575940635950426,SMP_R,18.0,ACH
720575940620740717,720575940612210351,SMP_R,8.0,GLUT
720575940606010057,720575940620464321,SMP_R,3.0,ACH
720575940631968599,720575940624820112,SMP_R,6.0,GLUT
720575940613944994,720575940630669562,SMP_R,5.0,ACH
720575940605370033,720575940630125884,SMP_R,6.0,ACH
720575940606185858,720575940625922855,SMP_R,5.0,GLUT
720575940633036369,720575940615886534,SMP_R,2.0,ACH
720575940638743923,720575940630438731,SMP_R,9.0,GLUT
720575940627447427,720575940621680774,SMP_R,10.0,GLUT
720575940616155933,720575940626500745,SMP_R,11.0,ACH
720575940639160408,720575940624079288,SMP_R,8.0,GLUT
720575940614214883,720575940634057884,SMP_R,10.0,ACH
720575940616208965,720575940639697827,SMP_R,1.0,ACH
720575940631995167,720575940622182669,SMP_R,6.0,ACH
720575940631597905,720575940621325150,SMP_R,5.0,ACH
720575940613262259,720575940623014695,SMP_R,12.0,GLUT
720575940628455942,720575940614368483,SMP_R,9.0,ACH
720575940637098352,720575940633832628,SMP_R,6.0,GABA
720575940626259458,720575940621425532,SMP_R,18.0,GLUT
720575940615918593,720575940619940693,SMP_R,3.0,ACH
720575940632826472,720575940623960563,SMP_R,1.0,GLUT
720575940633117580,720575940628407852,SMP_R,10.0,GABA
720575940646353699,720575940621684358,SMP_R,12.0,GABA
720575940616271700,720575940612891373,SMP_R,6.0,GLUT
720575940631327021,720575940626518474,SMP_R,3.0,ACH
720575940608688942,720575940612776879,SMP_R,14.0,ACH
720575940629118146,720575940622828056,SMP_R,10.0,ACH
720575940610708430,720575940628462927,SMP_R,2.0,GLUT
720575940638703731,720575940630660183,SMP_R,4.0,ACH
720575940623023109,720575940620242000,SMP_R,1.0,ACH
720575940624377358,720575940617812273,SMP_R,30.0,GLUT
720575940631991266,720575940633529569,SMP_R,1.0,GABA
720575940618198233,720575940654607265,SMP_R,3.0,GLUT
720575940611490778,720575940631992391,SMP_R,1.0,SER
720575940633180300,720575940626612254,SMP_R,6.0,GLUT
720575940627087364,720575940623972533,SMP_R,6.0,ACH
720575940637079407,720575940627109116,SMP_R,10.0,GLUT
720575940608660489,720575940628823746,SMP_R,2.0,ACH
720575940620258913,720575940621213556,SMP_R,2.0,ACH
720575940630575611,720575940608529710,SMP_R,26.0,ACH
720575940639242303,720575940614775592,SMP_R,28.0,ACH
720575940642615515,720575940628823746,SMP_R,4.0,GABA
720575940612487118,720575940621712990,SMP_R,1.0,GABA
720575940643293837,720575940632250285,SMP_R,8.0,ACH
720575940626259458,720575940627486485,SMP_R,2.0,GLUT
720575940609936882,720575940608161116,SMP_R,7.0,ACH
720575940642151565,720575940615881762,SMP_R,6.0,ACH
720575940611738035,720575940639160408,SMP_R,29.0,GABA
720575940649691513,720575940617760257,SMP_R,1.0,ACH
720575940633587552,720575940629285879,SMP_R,9.0,ACH
720575940624155672,720575940619571009,SMP_R,6.0,ACH
720575940627525164,720575940626661501,SMP_R,8.0,ACH
720575940642506459,720575940617492822,SMP_R,4.0,ACH
720575940619896711,720575940634316139,SMP_R,5.0,ACH
720575940616071563,720575940617938334,SMP_R,19.0,ACH
720575940634776511,720575940625365512,SMP_R,6.0,ACH
720575940624983054,720575940621325150,SMP_R,8.0,ACH
720575940637967194,720575940610818673,SMP_R,6.0,ACH
720575940626050599,720575940629342720,SMP_R,9.0,DA
720575940609908270,720575940637098352,SMP_R,8.0,ACH
720575940630168636,720575940623687757,SMP_R,7.0,ACH
720575940620034102,720575940636927374,SMP_R,26.0,GLUT
720575940617736166,720575940628342171,SMP_R,15.0,GLUT
720575940642320544,720575940615263931,SMP_R,6.0,GLUT
720575940608278620,720575940628773711,SMP_R,20.0,GLUT
720575940648869241,720575940612915862,SMP_R,9.0,GLUT
720575940614614162,720575940619875157,SMP_R,4.0,ACH
720575940638699069,720575940618682782,SMP_R,19.0,ACH
720575940626024124,720575940612267470,SMP_R,6.0,GLUT
720575940634603930,720575940619285333,SMP_R,7.0,ACH
720575940623381956,720575940631686796,SMP_R,2.0,GLUT
720575940634664674,720575940625126448,SMP_R,1.0,ACH
720575940639697827,720575940641237645,SMP_R,13.0,ACH
720575940636124596,720575940624860855,SMP_R,6.0,ACH
720575940645864739,720575940625922855,SMP_R,7.0,GLUT
720575940605043121,720575940629242428,SMP_R,21.0,ACH
720575940631631929,720575940629225463,SMP_R,31.0,ACH
720575940640793251,720575940610411726,SMP_R,6.0,GLUT
720575940638776227,720575940620356545,SMP_R,7.0,ACH
720575940617844509,720575940638168639,SMP_R,12.0,GLUT
720575940630034944,720575940616950161,SMP_R,5.0,ACH
720575940629044123,720575940620467115,SMP_R,16.0,GLUT
720575940607155890,720575940639410291,SMP_R,5.0,ACH
720575940608161116,720575940629508358,SMP_R,14.0,GLUT
720575940636381673,720575940637232730,SMP_R,5.0,SER
720575940622236365,720575940624911548,SMP_R,5.0,ACH
720575940609936882,720575940620812353,SMP_R,5.0,ACH
720575940621031693,720575940605032550,SMP_R,5.0,ACH
720575940623001480,720575940610562969,SMP_R,2.0,ACH
720575940606137632,720575940621007180,SMP_R,4.0,ACH
720575940622033502,720575940641248245,SMP_R,7.0,GLUT
720575940618715550,720575940638650483,SMP_R,4.0,GLUT
720575940618681502,720575940630577403,SMP_R,5.0,ACH
720575940614009553,720575940614310050,SMP_R,19.0,ACH
720575940628706325,720575940628642576,SMP_R,4.0,ACH
720575940608304220,720575940620252075,SMP_R,3.0,ACH
720575940634274458,720575940604451505,SMP_R,1.0,GLUT
720575940626768442,720575940620868432,SMP_R,9.0,ACH
720575940630052546,720575940627421256,SMP_R,5.0,ACH
720575940616185371,720575940625216954,SMP_R,6.0,GLUT
720575940615879325,720575940606979081,SMP_R,5.0,ACH
720575940614742028,720575940624431460,SMP_R,12.0,GLUT
720575940618682782,720575940638840629,SMP_R,6.0,GLUT
720575940616214100,720575940625365512,SMP_R,12.0,ACH
720575940629835727,720575940626066313,SMP_R,3.0,ACH
720575940627740009,720575940624176107,SMP_R,2.0,ACH
720575940614600879,720575940612572131,SMP_R,34.0,GLUT
720575940616950161,720575940637696627,SMP_R,7.0,GLUT
720575940615474978,720575940606039241,SMP_R,8.0,ACH
720575940616200790,720575940619285333,SMP_R,5.0,ACH
720575940613583001,720575940627097361,SMP_R,2.0,GABA
720575940619863125,720575940637633678,SMP_R,4.0,GABA
720575940618855344,720575940623199070,SMP_R,5.0,ACH
720575940626315010,720575940624631788,SMP_R,10.0,ACH
720575940629090754,720575940615126578,SMP_R,9.0,ACH
720575940629066087,720575940629508358,SMP_R,7.0,ACH
720575940621662332,720575940638674384,SMP_R,7.0,GLUT
720575940619597989,720575940626504752,SMP_R,1.0,ACH
720575940627713040,720575940625240653,SMP_R,1.0,ACH
720575940643339976,720575940637288782,SMP_R,2.0,ACH
720575940629607273,720575940617853986,SMP_R,5.0,GABA
720575940630778060,720575940637969222,SMP_R,1.0,GLUT
720575940633173668,720575940624283882,SMP_R,5.0,GABA
720575940629538320,720575940621339156,SMP_R,26.0,GLUT
720575940629911503,720575940632791879,SMP_R,1.0,ACH
720575940617224861,720575940612291426,SMP_R,1.0,ACH
720575940619902117,720575940611738035,SMP_R,1.0,ACH
720575940640866723,720575940621684358,SMP_R,1.0,GLUT
720575940641755789,720575940630666234,SMP_R,6.0,ACH
720575940627486485,720575940619134789,SMP_R,1.0,GABA
720575940633117580,720575940632998028,SMP_R,4.0,GABA
720575940613583001,720575940622864920,SMP_R,2.0,GABA
720575940634688151,720575940633356881,SMP_R,3.0,ACH
720575940616572955,720575940638021348,SMP_R,2.0,GLUT
720575940635063135,720575940624106776,SMP_R,1.0,ACH
720575940640758157,720575940614026193,SMP_R,1.0,ACH
720575940644014628,720575940604395436,SMP_R,3.0,ACH
720575940622384311,720575940620957423,SMP_R,6.0,GABA
720575940623636957,720575940614790550,SMP_R,1.0,GABA
720575940613428707,720575940633873007,SMP_R,8.0,GLUT
720575940634842804,720575940604383008,SMP_R,6.0,ACH
720575940608604484,720575940610411726,SMP_R,3.0,ACH
720575940617063963,720575940613992657,SMP_R,1.0,ACH
720575940637079407,720575940626012072,SMP_R,1.0,GLUT
720575940636999280,720575940615105711,SMP_R,5.0,ACH
720575940617913152,720575940619245016,SMP_R,4.0,ACH
720575940626023940,720575940628248326,SMP_R,7.0,GLUT
720575940641293301,720575940628409354,SMP_R,1.0,ACH
720575940616153995,720575940644176164,SMP_R,3.0,GLUT
720575940626883345,720575940620206501,SMP_R,2.0,GLUT
720575940620464321,720575940608328387,SMP_R,2.0,GLUT
720575940604893361,720575940622828056,SMP_R,6.0,SER
720575940634086239,720575940612139443,SMP_R,5.0,GLUT
720575940630125884,720575940647961652,SMP_R,3.0,ACH
720575940637677126,720575940636895406,SMP_R,1.0,GLUT
720575940624144893,720575940636378596,SMP_R,1.0,ACH
720575940618601024,720575940611477683,SMP_R,1.0,ACH
720575940632192676,720575940640352334,SMP_R,1.0,ACH
720575940627747560,720575940620324079,SMP_R,2.0,GLUT
720575940612281586,720575940625203277,SMP_R,1.0,GLUT
720575940651305718,720575940630624530,SMP_R,2.0,ACH
720575940614019379,720575940638405941,SMP_R,2.0,ACH
720575940625365512,720575940622658317,SMP_R,5.0,GLUT
720575940617314589,720575940631758393,SMP_R,6.0,ACH
720575940611090244,720575940619863125,SMP_R,1.0,GABA
720575940627468273,720575940621009840,SMP_R,1.0,ACH
720575940621304534,720575940626523017,SMP_R,1.0,GLUT
720575940646705028,720575940620519083,SMP_R,1.0,GLUT
720575940628844539,720575940622029990,SMP_R,6.0,ACH
720575940648329337,720575940640477403,SMP_R,4.0,GLUT
720575940613081250,720575940628923368,SMP_R,1.0,GABA
720575940626612254,720575940628621563,SMP_R,1.0,GLUT
720575940627161426,720575940646547764,SMP_R,5.0,GLUT
720575940620834669,720575940618331038,SMP_R,1.0,ACH
720575940616273631,720575940640372021,SMP_R,1.0,ACH
720575940640922331,720575940622998627,SMP_R,1.0,ACH
720575940624694503,720575940629856515,SMP_R,5.0,GLUT
720575940629508358,720575940622658317,SMP_R,13.0,GLUT
720575940625543626,720575940626778008,SMP_R,2.0,DA
720575940629160759,720575940637358170,SMP_R,2.0,ACH
720575940654676385,720575940637229289,SMP_R,5.0,SER
720575940627871996,720575940618746827,SMP_R,3.0,GABA
720575940627203461,720575940615155910,SMP_R,1.0,ACH
720575940641681104,720575940616840665,SMP_R,1.0,GLUT
720575940640866723,720575940638633806,SMP_R,1.0,GLUT
720575940617801419,720575940621971316,SMP_R,1.0,ACH
720575940632725459,720575940617760257,SMP_R,1.0,ACH
720575940633509471,720575940626315010,SMP_R,5.0,ACH
720575940612667414,720575940629855787,SMP_R,2.0,ACH
720575940612763250,720575940621225313,SMP_R,3.0,ACH
720575940621260201,720575940621031006,SMP_R,6.0,ACH
720575940633626337,720575940632462500,SMP_R,1.0,GABA
720575940618958109,720575940632867042,SMP_R,1.0,GABA
720575940626803279,720575940627594568,SMP_R,1.0,ACH
720575940617326677,720575940626828304,SMP_R,6.0,ACH
720575940628412986,720575940621684358,SMP_R,6.0,ACH
720575940621773406,720575940627312104,SMP_R,3.0,ACH
720575940608334002,720575940621638593,SMP_R,3.0,ACH
720575940630084352,720575940626999302,SMP_R,6.0,ACH
720575940638638670,720575940623598058,SMP_R,9.0,ACH
720575940622784039,720575940642151565,SMP_R,6.0,ACH
720575940633215339,720575940622997453,SMP_R,1.0,ACH
720575940624402173,720575940633705636,SMP_R,18.0,ACH
720575940610469986,720575940608140380,SMP_R,1.0,ACH
720575940642653147,720575940636080479,SMP_R,19.0,GLUT
720575940611292622,720575940628823746,SMP_R,9.0,GLUT
720575940640864675,720575940625051725,SMP_R,5.0,ACH
720575940629403991,720575940620802836,SMP_R,71.0,ACH
720575940615876436,720575940629427984,SMP_R,7.0,ACH
720575940618551481,720575940634962879,SMP_R,4.0,ACH
720575940636334699,720575940611380849,SMP_R,6.0,GLUT
720575940636997744,720575940620203781,SMP_R,5.0,ACH
720575940614501672,720575940607632579,SMP_R,2.0,ACH
720575940614376615,720575940621684358,SMP_R,3.0,ACH
720575940624402173,720575940626750089,SMP_R,5.0,ACH
720575940633180300,720575940604971394,SMP_R,3.0,GLUT
720575940621007952,720575940619134789,SMP_R,9.0,ACH
720575940622087009,720575940622828056,SMP_R,4.0,SER
720575940631008824,720575940628199802,SMP_R,26.0,GLUT
720575940632737081,720575940646353699,SMP_R,14.0,ACH
720575940628674938,720575940621684358,SMP_R,21.0,GLUT
720575940638505798,720575940628118159,SMP_R,31.0,GLUT
720575940612171237,720575940621104161,SMP_R,2.0,GLUT
720575940626067033,720575940631847763,SMP_R,6.0,ACH
720575940632732845,720575940621589887,SMP_R,2.0,GABA
720575940610867683,720575940626266493,SMP_R,12.0,ACH
720575940617792985,720575940615105711,SMP_R,7.0,ACH
720575940623780583,720575940622518197,SMP_R,2.0,ACH
720575940625365512,720575940622629011,SMP_R,17.0,GLUT
720575940631103744,720575940620159070,SMP_R,9.0,ACH
720575940604910270,720575940637079407,SMP_R,1.0,GLUT
720575940635202204,720575940624923655,SMP_R,4.0,GABA
720575940622047514,720575940608508484,SMP_R,3.0,GLUT
720575940632542253,720575940617828893,SMP_R,7.0,GLUT
720575940630666234,720575940626750089,SMP_R,19.0,ACH
720575940614392999,720575940617691170,SMP_R,28.0,ACH
720575940622240183,720575940613262259,SMP_R,8.0,ACH
720575940631530148,720575940620576238,SMP_R,5.0,ACH
720575940642262157,720575940629112579,SMP_R,2.0,GLUT
720575940609503074,720575940619564854,SMP_R,8.0,ACH
720575940629852419,720575940617071372,SMP_R,5.0,GLUT
720575940638021348,720575940624049214,SMP_R,6.0,GLUT
720575940630460975,720575940611675634,SMP_R,7.0,ACH
720575940626109315,720575940624049214,SMP_R,16.0,ACH
720575940632372511,720575940651229430,SMP_R,3.0,GLUT
720575940646353699,720575940624176107,SMP_R,1.0,GABA
720575940637243199,720575940636984154,SMP_R,3.0,ACH
720575940625813447,720575940629342720,SMP_R,18.0,ACH
720575940629539628,720575940629502251,SMP_R,6.0,GLUT
720575940606433410,720575940611477657,SMP_R,3.0,ACH
720575940635153294,720575940625934094,SMP_R,4.0,ACH
720575940637934308,720575940617649954,SMP_R,1.0,GLUT
720575940623302988,720575940620038779,SMP_R,4.0,ACH
720575940621426300,720575940655891617,SMP_R,2.0,DA
720575940620333958,720575940628514156,SMP_R,2.0,ACH
720575940624983054,720575940626500745,SMP_R,26.0,ACH
720575940632690623,720575940630820290,SMP_R,2.0,ACH
720575940626315010,720575940606953858,SMP_R,9.0,ACH
720575940627141509,720575940643234760,SMP_R,5.0,ACH
720575940625365512,720575940626507027,SMP_R,26.0,GLUT
720575940616073506,720575940617844509,SMP_R,6.0,GLUT
720575940629427984,720575940638674384,SMP_R,7.0,ACH
720575940616056114,720575940637098352,SMP_R,36.0,ACH
720575940629378903,720575940617796642,SMP_R,25.0,ACH
720575940625587642,720575940639410291,SMP_R,19.0,ACH
720575940639242303,720575940616297729,SMP_R,5.0,ACH
720575940634482783,720575940607994891,SMP_R,7.0,ACH
720575940612712354,720575940615480610,SMP_R,5.0,ACH
720575940633279769,720575940608339209,SMP_R,9.0,GLUT
720575940626838020,720575940619134789,SMP_R,38.0,ACH
720575940625375240,720575940622033502,SMP_R,6.0,ACH
720575940634337887,720575940626111619,SMP_R,8.0,ACH
720575940623381956,720575940641237645,SMP_R,3.0,GLUT
720575940647961652,720575940627259962,SMP_R,12.0,ACH
720575940636148325,720575940619134789,SMP_R,14.0,ACH
720575940604222944,720575940607689394,SMP_R,1.0,GLUT
720575940622329357,720575940659331713,SMP_R,29.0,ACH
720575940618165393,720575940637618142,SMP_R,3.0,GABA
720575940624743096,720575940631991266,SMP_R,7.0,ACH
720575940621645309,720575940633616332,SMP_R,7.0,ACH
720575940618551481,720575940619863125,SMP_R,1.0,ACH
720575940638163428,720575940652886177,SMP_R,7.0,GLUT
720575940629330944,720575940627731703,SMP_R,7.0,GLUT
720575940629047547,720575940634729358,SMP_R,1.0,ACH
720575940611456661,720575940633754292,SMP_R,21.0,ACH
720575940630165007,720575940631488839,SMP_R,5.0,ACH
720575940618876209,720575940606664894,SMP_R,6.0,GLUT
720575940617888596,720575940627921182,SMP_R,2.0,GLUT
720575940634962879,720575940630882263,SMP_R,5.0,ACH
720575940623748615,720575940621569006,SMP_R,73.0,ACH
720575940618024475,720575940624012350,SMP_R,8.0,GLUT
720575940605007206,720575940634337887,SMP_R,6.0,GLUT
720575940629160759,720575940638853693,SMP_R,4.0,ACH
720575940615780353,720575940626315010,SMP_R,3.0,ACH
720575940630084352,720575940604880841,SMP_R,5.0,ACH
720575940634043247,720575940620519083,SMP_R,2.0,GLUT
720575940624345136,720575940621257340,SMP_R,2.0,ACH
720575940611292622,720575940619370678,SMP_R,13.0,GLUT
720575940626305679,720575940613583001,SMP_R,3.0,ACH
720575940619960630,720575940627051407,SMP_R,5.0,GLUT
720575940616150299,720575940614581410,SMP_R,7.0,ACH
720575940633291033,720575940625365512,SMP_R,22.0,ACH
720575940613840807,720575940629817104,SMP_R,3.0,GLUT
720575940622672324,720575940651290358,SMP_R,3.0,GABA
720575940617854676,720575940623636957,SMP_R,7.0,ACH
720575940631017932,720575940613583001,SMP_R,7.0,ACH
720575940620301677,720575940617796642,SMP_R,11.0,GLUT
720575940623785983,720575940625962172,SMP_R,1.0,GLUT
720575940625163139,720575940625934094,SMP_R,5.0,ACH
720575940628358675,720575940635688169,SMP_R,7.0,GLUT
720575940623166284,720575940638168639,SMP_R,42.0,GLUT
720575940619245016,720575940634221935,SMP_R,3.0,DA
720575940613895934,720575940644176164,SMP_R,9.0,ACH
720575940632828264,720575940624016227,SMP_R,8.0,ACH
720575940622965765,720575940627692565,SMP_R,6.0,GLUT
720575940642506459,720575940630600775,SMP_R,7.0,ACH
720575940615879325,720575940622809747,SMP_R,56.0,ACH
720575940614374034,720575940629968128,SMP_R,1.0,GABA
720575940608371586,720575940629786998,SMP_R,5.0,ACH
720575940624064659,720575940641780187,SMP_R,10.0,GLUT
720575940619571009,720575940616899033,SMP_R,10.0,ACH
720575940622061803,720575940622997453,SMP_R,1.0,ACH
720575940629836793,720575940628001512,SMP_R,8.0,ACH
720575940610384281,720575940617650203,SMP_R,4.0,GABA
720575940613428707,720575940626868040,SMP_R,23.0,GLUT
720575940621961315,720575940623151357,SMP_R,5.0,GABA
720575940624659386,720575940637151807,SMP_R,3.0,GABA
720575940610708430,720575940611866744,SMP_R,5.0,GLUT
720575940616201309,720575940626512881,SMP_R,3.0,GLUT
720575940625179236,720575940630480581,SMP_R,15.0,ACH
720575940654607265,720575940622995082,SMP_R,7.0,ACH
720575940621022046,720575940630446329,SMP_R,10.0,GLUT
720575940625794393,720575940631656147,SMP_R,5.0,ACH
720575940622784611,720575940639697827,SMP_R,3.0,ACH
720575940622195583,720575940621638593,SMP_R,5.0,GLUT
720575940629508358,720575940612712354,SMP_R,12.0,GLUT
720575940627047185,720575940607017993,SMP_R,11.0,ACH
720575940612170981,720575940639242303,SMP_R,5.0,ACH
720575940625741287,720575940627589126,SMP_R,5.0,GABA
720575940610609454,720575940612554979,SMP_R,1.0,ACH
720575940611477657,720575940611812818,SMP_R,8.0,ACH
720575940616056793,720575940625113488,SMP_R,3.0,GLUT
720575940619798911,720575940636334699,SMP_R,36.0,ACH
720575940631176151,720575940622679590,SMP_R,9.0,GABA
720575940626644486,720575940629285879,SMP_R,9.0,GLUT
720575940644688238,720575940630600775,SMP_R,5.0,ACH
720575940622971283,720575940621373052,SMP_R,7.0,ACH
720575940615879325,720575940630034944,SMP_R,23.0,ACH
720575940622719770,720575940630464843,SMP_R,3.0,GABA
720575940632134483,720575940609116882,SMP_R,5.0,ACH
720575940611477657,720575940624891440,SMP_R,9.0,ACH
720575940630998595,720575940637098352,SMP_R,2.0,ACH
720575940615066310,720575940625673708,SMP_R,9.0,GLUT
720575940637393215,720575940626118552,SMP_R,7.0,ACH
720575940618361489,720575940627990633,SMP_R,1.0,GABA
720575940622273868,720575940622386056,SMP_R,9.0,GLUT
720575940611991830,720575940625673708,SMP_R,6.0,ACH
720575940622809747,720575940620258913,SMP_R,6.0,DA
720575940629786998,720575940622860426,SMP_R,19.0,ACH
720575940633716124,720575940625794393,SMP_R,5.0,GLUT
720575940616790102,720575940636351118,SMP_R,5.0,GLUT
720575940624274249,720575940621645309,SMP_R,1.0,ACH
720575940627871996,720575940612734066,SMP_R,5.0,GABA
720575940617422481,720575940628358675,SMP_R,5.0,GLUT
720575940631311443,720575940619564854,SMP_R,2.0,ACH
720575940641546715,720575940620258913,SMP_R,6.0,DA
720575940636334699,720575940615389087,SMP_R,12.0,GLUT
720575940628173138,720575940627259962,SMP_R,14.0,ACH
720575940617063963,720575940622892045,SMP_R,14.0,ACH
720575940625205392,720575940617955099,SMP_R,6.0,ACH
720575940631991266,720575940649033593,SMP_R,1.0,ACH
720575940622793310,720575940630566487,SMP_R,16.0,ACH
720575940621044348,720575940630034944,SMP_R,6.0,GLUT
720575940630155368,720575940646407476,SMP_R,12.0,ACH
720575940618220702,720575940609503074,SMP_R,10.0,ACH
720575940621825514,720575940636732334,SMP_R,6.0,GLUT
720575940619784641,720575940614340202,SMP_R,4.0,ACH
720575940621921285,720575940620252075,SMP_R,10.0,GLUT
720575940623088309,720575940639007395,SMP_R,4.0,ACH
720575940629247682,720575940617417792,SMP_R,7.0,ACH
720575940622398728,720575940622997453,SMP_R,2.0,ACH
720575940623972792,720575940614851231,SMP_R,5.0,GLUT
720575940616271700,720575940612763250,SMP_R,8.0,ACH
720575940628955006,720575940625777594,SMP_R,2.0,ACH
720575940622033502,720575940628017923,SMP_R,6.0,GLUT
720575940621955693,720575940638853693,SMP_R,2.0,GLUT
720575940626109315,720575940626259458,SMP_R,10.0,ACH
720575940636334699,720575940632394026,SMP_R,12.0,GLUT
720575940627871996,720575940608339209,SMP_R,27.0,GABA
720575940635688169,720575940629513948,SMP_R,5.0,ACH
720575940618855344,720575940629095323,SMP_R,8.0,ACH
720575940628269628,720575940639697827,SMP_R,2.0,ACH
720575940605531826,720575940624200427,SMP_R,20.0,GLUT
720575940629366332,720575940613207471,SMP_R,1.0,ACH
720575940634856543,720575940640460496,SMP_R,8.0,GLUT
720575940617736166,720575940625673708,SMP_R,8.0,GLUT
720575940624155672,720575940610536494,SMP_R,13.0,ACH
720575940615775574,720575940643921444,SMP_R,2.0,GLUT
720575940621292726,720575940626140420,SMP_R,7.0,ACH
720575940626111619,720575940620802836,SMP_R,65.0,ACH
720575940648601988,720575940623011845,SMP_R,5.0,SER
